"period_label","period_hour","time_offset_sec","serving_bs_id","users","mean_move_distance_m","mean_dist_to_serving_bs_m"
"peak",16,462,"BS_4",11,1.04205519921631,55.2667414044195
"peak",16,462,"BS_5",9,1.15484854501928,55.6867810958508
"peak",16,462,"BS_6",13,1.57439629686838,44.4185041100567
"peak",16,462,"BS_7",6,1.11541793263746,45.9181498486486
"peak",16,462,"BS_8",5,1.31826686206425,74.3404219153792
"peak",16,462,"BS_9",6,1.03722394345734,79.3142034393981
"peak",16,463,"BS_1",13,1.31525917824976,60.2642867517025
"peak",16,463,"BS_10",11,1.06853050473246,63.6468140683856
"peak",16,463,"BS_11",12,1.40734794793167,59.6138118972595
"peak",16,463,"BS_2",9,1.1178003714709,57.1052049787588
"peak",16,463,"BS_3",5,1.35626940449831,57.9558149181942
"peak",16,463,"BS_4",11,0.999847624180566,55.2282534516246
"peak",16,463,"BS_5",9,1.10143294427178,55.7511395014905
"peak",16,463,"BS_6",13,0.956486424294208,44.2736898809012
"peak",16,463,"BS_7",6,1.21020505281679,45.422354600374
"peak",16,463,"BS_8",5,1.41609864910009,74.4140093968194
"peak",16,463,"BS_9",6,1.51550370607248,79.398861117021
"peak",16,464,"BS_1",13,1.16216967140287,59.9210094738957
"peak",16,464,"BS_10",11,0.911368589785974,63.4296778564593
"peak",16,464,"BS_11",12,1.008084099164,59.5953395455624
"peak",16,464,"BS_2",9,1.14153759296026,57.1521297724386
"peak",16,464,"BS_3",5,1.29883063324351,57.5900431663485
"peak",16,464,"BS_4",11,1.17707646586897,55.2535994900841
"peak",16,464,"BS_5",9,1.07357258573312,55.921102810794
"peak",16,464,"BS_6",13,1.20164196790176,43.8561606362058
"peak",16,464,"BS_7",6,1.41421545552721,45.0253335510778
"peak",16,464,"BS_8",5,1.18361762412573,74.3427061707028
"peak",16,464,"BS_9",6,1.34990635712694,79.2134275437373
"peak",16,465,"BS_1",13,1.06371469503762,59.7396871021644
"peak",16,465,"BS_10",11,1.31380248360541,63.3477333448557
"peak",16,465,"BS_11",12,1.28687326473159,59.6968639189778
"peak",16,465,"BS_2",9,1.33607667175191,57.1275340890951
"peak",16,465,"BS_3",5,1.60273782079511,56.9225058053617
"peak",16,465,"BS_4",11,1.23813212178082,55.2299014404623
"peak",16,465,"BS_5",9,1.36760952381451,56.9090805547883
"peak",16,465,"BS_6",13,1.53510034224713,43.5412725585593
"peak",16,465,"BS_7",6,1.04764246250157,45.259327316276
"peak",16,465,"BS_8",5,1.1700677002444,74.3034150912664
"peak",16,465,"BS_9",6,1.31308294332447,78.8510819062911
"peak",16,466,"BS_1",13,1.23607055457164,60.0750398286424
"peak",16,466,"BS_10",11,1.33083801084944,63.6976144817832
"peak",16,466,"BS_11",12,1.2203703083279,59.4915815990949
"peak",16,466,"BS_2",9,1.2794295619545,57.4200718211321
"peak",16,466,"BS_3",5,1.36818835939472,56.4064363801891
"peak",16,466,"BS_4",11,1.2787167589136,55.3105699105407
"peak",16,466,"BS_5",9,1.16395926960922,56.5287660997329
"peak",16,466,"BS_6",13,1.20503372623069,43.6063775295575
"peak",16,466,"BS_7",6,1.1461202664173,45.0369301176747
"peak",16,466,"BS_8",5,1.54692730144786,73.6931060047941
"peak",16,466,"BS_9",6,1.01166217733633,78.9412443464076
"peak",16,467,"BS_1",13,1.20133119979969,59.9787274161791
"peak",16,467,"BS_10",11,1.20264050501126,63.6010576935264
"peak",16,467,"BS_11",12,0.979957184838132,59.4068544154846
"peak",16,467,"BS_2",9,1.26583744385423,57.2127755370857
"peak",16,467,"BS_3",5,1.00755082388907,57.0006568252349
"peak",16,467,"BS_4",11,1.28059008748437,55.4705322920103
"peak",16,467,"BS_5",9,1.18869444424286,56.6517561640966
"peak",16,467,"BS_6",13,1.36314539003824,44.2173824260011
"peak",16,467,"BS_7",6,1.28555006835693,44.6332861222832
"peak",16,467,"BS_8",5,1.03434705527615,73.7403314008194
"peak",16,467,"BS_9",6,1.46061467273486,78.3278301265747
"peak",16,468,"BS_1",13,1.17622093877158,59.3118848154772
"peak",16,468,"BS_10",11,1.03096034432281,63.8059474397799
"peak",16,468,"BS_11",12,1.20116871949726,59.3877601301451
"peak",16,468,"BS_2",9,1.52705550422468,56.8619926808112
"peak",16,468,"BS_3",5,1.15493512786731,57.7583317557313
"peak",16,468,"BS_4",11,0.823750511612593,55.5412106254078
"peak",16,468,"BS_5",9,1.05671163661944,56.5489744404187
"peak",16,468,"BS_6",13,1.14315758530055,44.2297461752686
"peak",16,468,"BS_7",6,1.5138271530452,44.7629789871423
"peak",16,468,"BS_8",5,1.03612893565897,73.9734315614588
"peak",16,468,"BS_9",6,1.11677789462402,78.8194734662769
"peak",16,469,"BS_1",13,0.937312478567993,59.1464809743507
"peak",16,469,"BS_10",11,1.2459465844254,63.9522254227833
"peak",16,469,"BS_11",12,1.42254938913551,58.8607699717422
"peak",16,469,"BS_2",9,1.38001259403593,57.2663072413875
"peak",16,469,"BS_3",5,1.21440593894276,56.9210706819445
"peak",16,469,"BS_4",11,1.31233141785023,55.2909660484758
"peak",16,469,"BS_5",9,1.24421148010419,56.5826602751699
"peak",16,469,"BS_6",13,1.29503221010043,43.9130755848853
"peak",16,469,"BS_7",6,1.13432326756868,45.4783798715177
"peak",16,469,"BS_8",5,0.971446430082265,73.9693364437755
"peak",16,469,"BS_9",6,1.2491437554215,78.0131725486804
"peak",16,470,"BS_1",13,1.21431483158389,59.0170108045898
"peak",16,470,"BS_10",11,1.27434432026806,64.4649914039097
"peak",16,470,"BS_11",12,1.14754003847401,58.5938542561166
"peak",16,470,"BS_2",9,1.17587083255021,57.2533797098921
"peak",16,470,"BS_3",5,1.0438062639179,57.2423727986645
"peak",16,470,"BS_4",11,1.43037720775384,55.5449230820437
"peak",16,470,"BS_5",9,0.986798467431297,56.3597352033093
"peak",16,470,"BS_6",13,1.39216498465941,44.0125189056337
"peak",16,470,"BS_7",6,1.19051468855696,45.7513792764114
"peak",16,470,"BS_8",5,1.42186545725912,73.5381572874967
"peak",16,470,"BS_9",6,0.905779473201432,77.9023826456282
"peak",16,471,"BS_1",13,1.3307815264068,58.9354999174168
"peak",16,471,"BS_10",11,1.2015097800049,64.0316466959238
"peak",16,471,"BS_11",12,1.18896387689269,57.9882307371713
"peak",16,471,"BS_2",9,1.53976582185068,57.5718685315652
"peak",16,471,"BS_3",5,1.15182533292273,57.2118452566087
"peak",16,471,"BS_4",11,1.05410763191299,55.4153634844284
"peak",16,471,"BS_5",9,1.17808400902806,56.9611391594705
"peak",16,471,"BS_6",13,1.00769816161508,44.1455513876883
"peak",16,471,"BS_7",6,0.95396237692921,45.8240628242773
"peak",16,471,"BS_8",5,1.17276481406461,73.2224536025985
"peak",16,471,"BS_9",6,1.2185478600145,78.5177883223794
"peak",16,472,"BS_1",13,1.33911410826765,58.5894871560934
"peak",16,472,"BS_10",11,1.51525528253447,64.0129544093653
"peak",16,472,"BS_11",12,1.07545007762122,58.4761941885859
"peak",16,472,"BS_2",9,1.39899313002898,57.7176346228204
"peak",16,472,"BS_3",5,1.134931448507,57.5768671656853
"peak",16,472,"BS_4",11,1.4610913129164,55.065546778384
"peak",16,472,"BS_5",9,1.26204237116955,57.1485896124126
"peak",16,472,"BS_6",13,0.898087184067201,44.6325159079522
"peak",16,472,"BS_7",6,1.54922530839815,46.3944544214128
"peak",16,472,"BS_8",5,1.05779757948466,73.1471561437426
"peak",16,472,"BS_9",6,1.45405824419776,79.2164274307042
"peak",16,473,"BS_1",13,1.15019453902963,58.2378442767514
"peak",16,473,"BS_10",11,0.999584250123462,63.9143036879822
"peak",16,473,"BS_11",12,1.13762708745213,58.679777756704
"peak",16,473,"BS_2",9,1.21982157671085,58.1527190627115
"peak",16,473,"BS_3",5,1.13104295935099,57.6610359075779
"peak",16,473,"BS_4",11,1.18012658624117,54.9912140930738
"peak",16,473,"BS_5",9,1.267763338093,57.226263384498
"peak",16,473,"BS_6",13,1.08924350691875,44.993161253704
"peak",16,473,"BS_7",6,1.00950365954917,46.1629721207942
"peak",16,473,"BS_8",5,1.00137577335414,73.4241731346451
"peak",16,473,"BS_9",6,1.16821344494165,80.0800911700612
"peak",16,474,"BS_1",13,1.28240048341636,58.1699475631919
"peak",16,474,"BS_10",11,1.65284844052409,63.5957956925033
"peak",16,474,"BS_11",12,1.21388876145711,58.4415950077021
"peak",16,474,"BS_2",9,1.2480281232895,58.0703545491058
"peak",16,474,"BS_3",5,1.32964198320745,57.3259455223392
"peak",16,474,"BS_4",11,1.42710013382003,54.4244454097537
"peak",16,474,"BS_5",9,1.17303201682561,56.7050256552408
"peak",16,474,"BS_6",13,1.1930364901139,45.128988271232
"peak",16,474,"BS_7",6,1.4111360776443,46.2393570955677
"peak",16,474,"BS_8",5,1.34528693333953,73.7020328681468
"peak",16,474,"BS_9",6,1.21846615527901,80.1633513751601
"peak",16,475,"BS_1",13,1.4266779941481,58.2122407535109
"peak",16,475,"BS_10",11,1.02041463151251,63.5023757781595
"peak",16,475,"BS_11",12,1.13224705662985,57.8137518960046
"peak",16,475,"BS_2",9,1.25544690504832,58.0375087233777
"peak",16,475,"BS_3",5,1.44260109432539,56.7089760714823
"peak",16,475,"BS_4",11,1.28049002579106,54.1397558944919
"peak",16,475,"BS_5",9,1.40170679301602,57.2148953818715
"peak",16,475,"BS_6",13,1.29085808390246,45.466018972816
"peak",16,475,"BS_7",6,1.3222789671435,46.7628998126865
"peak",16,475,"BS_8",5,1.07317614600691,72.8019863122466
"peak",16,475,"BS_9",6,1.24455915832524,80.2519710850513
"peak",16,476,"BS_1",13,1.31955261804286,58.0982209786068
"peak",16,476,"BS_10",11,1.1803152794998,63.6136614808147
"peak",16,476,"BS_11",12,1.2919648734901,58.171479446351
"peak",16,476,"BS_2",9,1.12322970924177,57.8925476432376
"peak",16,476,"BS_3",5,1.31141322891188,56.4869329825956
"peak",16,476,"BS_4",11,1.1685881006313,54.3605473707172
"peak",16,476,"BS_5",9,1.08441159209784,57.1339264018719
"peak",16,476,"BS_6",13,1.05360085752583,45.1837556244271
"peak",16,476,"BS_7",6,1.15875619386294,46.6577226586104
"peak",16,476,"BS_8",5,1.40698311086675,72.45440681481
"peak",16,476,"BS_9",6,0.883607394485628,80.0043641352846
"peak",16,477,"BS_1",13,1.15240848358957,58.3377252628243
"peak",16,477,"BS_10",11,1.26587328867222,63.3203066415485
"peak",16,477,"BS_11",12,1.15230411074044,58.2068416462462
"peak",16,477,"BS_2",9,1.27508345739836,57.9969959363433
"peak",16,477,"BS_3",5,1.22604231591676,57.0186939899988
"peak",16,477,"BS_4",11,1.11568170648278,54.6069464700985
"peak",16,477,"BS_5",9,1.09633604740213,57.4472861841285
"peak",16,477,"BS_6",13,1.17773463650262,45.1613238460914
"peak",16,477,"BS_7",6,1.43184525661186,45.8863999756145
"peak",16,477,"BS_8",5,1.10913034095571,72.2227461898152
"peak",16,477,"BS_9",6,1.3081869932417,79.5214287916588
"peak",16,478,"BS_1",13,1.27496464810384,58.2210236878925
"peak",16,478,"BS_10",11,1.26571328773956,63.5019053681385
"peak",16,478,"BS_11",12,1.0820244017998,58.5981241925187
"peak",16,478,"BS_2",9,1.13792733863712,57.7205410517855
"peak",16,478,"BS_3",5,1.01099696739317,57.4221568485275
"peak",16,478,"BS_4",11,1.14665316040574,54.7398227229744
"peak",16,478,"BS_5",9,1.29632813106073,57.2759656003534
"peak",16,478,"BS_6",13,1.31439514076144,45.229660544441
"peak",16,478,"BS_7",6,1.09739334206485,45.5342098781769
"peak",16,478,"BS_8",5,1.61427575211003,72.2792027412077
"peak",16,478,"BS_9",6,1.47790804896272,78.9825494230471
"peak",16,479,"BS_1",13,1.35274016742812,58.2063597065238
"peak",16,479,"BS_10",11,1.35731388666542,63.7405674318558
"peak",16,479,"BS_11",12,1.27719111998506,58.8999102945071
"peak",16,479,"BS_2",9,1.30691265555127,57.3219768534297
"peak",16,479,"BS_3",5,1.21506067233435,57.8203850273294
"peak",16,479,"BS_4",12,1.36666593299693,56.7084513006259
"peak",16,479,"BS_5",9,1.12019577935901,56.9541553496576
"peak",16,479,"BS_6",12,1.27035697446555,42.7436289150141
"peak",16,479,"BS_7",6,1.35647077567227,44.950859328007
"peak",16,479,"BS_8",5,0.995273293060192,72.7539783661984
"peak",16,479,"BS_9",6,0.923334691347226,79.2650887427378
"peak",16,480,"BS_1",13,1.23105522732565,58.0608182820421
"peak",16,480,"BS_10",11,1.17069481989013,63.359522636739
"peak",16,480,"BS_11",12,1.22513768650605,58.5141308797123
"peak",16,480,"BS_2",9,1.4465740917737,57.6992525474904
"peak",16,480,"BS_3",5,0.971956917318759,57.571171475137
"peak",16,480,"BS_4",12,1.29685605038248,56.4956372692
"peak",16,480,"BS_5",9,1.37429646829042,56.9192850587134
"peak",16,480,"BS_6",12,1.12580089856427,42.9916226649848
"peak",16,480,"BS_7",6,1.24326645874893,44.499603931661
"peak",16,480,"BS_8",5,0.960175424901166,73.4444428814127
"peak",16,480,"BS_9",6,1.19388404158333,79.7795491850237
"peak",16,481,"BS_1",13,1.33777027753719,57.9807811510152
"peak",16,481,"BS_10",11,1.32215819923545,63.0261827632189
"peak",16,481,"BS_11",12,1.22367105988888,58.6758025591627
"peak",16,481,"BS_2",9,1.36372139083553,57.4561031289318
"peak",16,481,"BS_3",5,1.2240808418912,57.1084512554185
"peak",16,481,"BS_4",12,1.01806783962976,56.1409168106012
"peak",16,481,"BS_5",9,1.23565526720228,56.5623406305356
"peak",16,481,"BS_6",12,1.16950778917832,42.8026016393639
"peak",16,481,"BS_7",6,1.19493092255751,44.1538542975127
"peak",16,481,"BS_8",5,0.782840468947041,73.8681003894007
"peak",16,481,"BS_9",6,1.44147912985779,80.0425100697202
"peak",16,482,"BS_1",13,1.18580699108262,57.9136966013797
"peak",16,482,"BS_10",11,1.07417355888264,63.5049213753483
"peak",16,482,"BS_11",12,0.93129833383492,58.5986194995663
"peak",16,482,"BS_2",9,1.34541718992841,57.4589445485177
"peak",16,482,"BS_3",5,1.20543009711298,56.5812524090106
"peak",16,482,"BS_4",11,1.16005131621418,55.066638473253
"peak",16,482,"BS_5",9,1.64393114584073,56.4133635958372
"peak",16,482,"BS_6",13,1.03920200878084,44.6950169462356
"peak",16,482,"BS_7",6,1.14861844617226,44.0660792549526
"peak",16,482,"BS_8",5,0.828876873589614,74.1643779991125
"peak",16,482,"BS_9",6,0.973628001227246,80.3487017135996
"peak",16,483,"BS_1",13,1.14344472293159,57.2663840642254
"peak",16,483,"BS_10",11,1.22177628114975,63.3987421420976
"peak",16,483,"BS_11",12,1.29509087773538,58.3595403326894
"peak",16,483,"BS_2",9,1.24871804748452,57.2388782153886
"peak",16,483,"BS_3",5,1.41936521700832,56.5216145268997
"peak",16,483,"BS_4",11,1.13926801541721,54.7872515691028
"peak",16,483,"BS_5",9,1.15350001352715,55.7071171431627
"peak",16,483,"BS_6",13,1.3652903515473,44.8820720479394
"peak",16,483,"BS_7",6,1.37316985798107,44.9689736841209
"peak",16,483,"BS_8",5,1.24343487583941,74.2529147376069
"peak",16,483,"BS_9",6,1.25537842919711,80.8004933489784
"peak",16,484,"BS_1",13,1.33422141991582,57.3249567709954
"peak",16,484,"BS_10",11,1.07499551178193,63.0912189410065
"peak",16,484,"BS_11",12,1.01016626587049,58.0818851787263
"peak",16,484,"BS_2",9,1.09412666639662,57.4943476547135
"peak",16,484,"BS_3",5,1.66649009102321,56.1708123186871
"peak",16,484,"BS_4",11,1.4160220320006,54.3834464011368
"peak",16,484,"BS_5",9,1.09078206161148,55.6647439330659
"peak",16,484,"BS_6",13,1.26713602472429,45.2040455902247
"peak",16,484,"BS_7",6,1.20867815122279,45.4156513972628
"peak",16,484,"BS_8",5,1.3461058294178,74.0646322518561
"peak",16,484,"BS_9",6,1.15856996255466,80.6335869964068
"peak",16,485,"BS_1",13,1.3744609712371,56.5104204173798
"peak",16,485,"BS_10",11,1.31120336907987,63.3465901154885
"peak",16,485,"BS_11",12,1.16500674443962,57.9385845266962
"peak",16,485,"BS_2",9,1.21302396377293,57.3157766032417
"peak",16,485,"BS_3",5,1.23947435445733,55.8178437517482
"peak",16,485,"BS_4",11,0.950267888081038,54.1729036173901
"peak",16,485,"BS_5",9,1.24041950994629,55.9187167371196
"peak",16,485,"BS_6",13,1.17139508327631,45.1947358481536
"peak",16,485,"BS_7",6,1.46444123676944,45.6168122035178
"peak",16,485,"BS_8",5,1.38829689414282,73.6389527786253
"peak",16,485,"BS_9",6,0.87889818618824,80.433663259595
"peak",16,486,"BS_1",13,1.03530509715435,56.5077422113228
"peak",16,486,"BS_10",11,1.13822378874997,63.5217571880726
"peak",16,486,"BS_11",12,1.41981903308479,57.91629185805
"peak",16,486,"BS_2",9,1.02354768001176,57.2694263964781
"peak",16,486,"BS_3",5,1.20139132364296,55.7667663608456
"peak",16,486,"BS_4",11,1.13633150868431,54.2802785270419
"peak",16,486,"BS_5",9,1.12596526459663,56.3308972185832
"peak",16,486,"BS_6",13,1.0839524941286,44.9860360529849
"peak",16,486,"BS_7",6,1.21167842176632,45.792358095969
"peak",16,486,"BS_8",5,1.12869820322048,73.8397694438766
"peak",16,486,"BS_9",6,1.17257545224237,80.8283417471389
"peak",16,487,"BS_1",13,1.25785319629319,56.528273381976
"peak",16,487,"BS_10",11,1.16196114271985,63.5021685466744
"peak",16,487,"BS_11",12,1.24622639110761,58.1079054659717
"peak",16,487,"BS_2",9,1.46979124445825,56.660250594265
"peak",16,487,"BS_3",5,0.721600930951187,55.2686252969153
"peak",16,487,"BS_4",12,1.36806637171237,55.7822200547938
"peak",16,487,"BS_5",9,1.3754394392738,56.6394667439481
"peak",16,487,"BS_6",12,1.11340044176053,42.5596115266319
"peak",16,487,"BS_7",6,1.68940834949987,45.6167242609088
"peak",16,487,"BS_8",5,1.25223350815552,73.872213470474
"peak",16,487,"BS_9",6,1.12097998447741,80.2962013440365
"peak",16,488,"BS_1",13,1.21261566670136,56.008683262318
"peak",16,488,"BS_10",11,1.33533439385783,63.3858495929384
"peak",16,488,"BS_11",12,0.980231194733943,58.257747750973
"peak",16,488,"BS_2",9,1.29500687727031,56.5784155409225
"peak",16,488,"BS_3",5,1.29278255601448,55.6396387508599
"peak",16,488,"BS_4",12,1.24654274353361,55.6984966873398
"peak",16,488,"BS_5",9,1.58204805353072,56.6588517507157
"peak",16,488,"BS_6",12,1.30507421082934,42.5863618544196
"peak",16,488,"BS_7",6,0.96738267593904,45.5245321232427
"peak",16,488,"BS_8",5,1.17752773627212,73.7645780882499
"peak",16,488,"BS_9",6,1.44296984825313,80.9186581687427
"peak",16,489,"BS_1",13,1.01482319423398,56.4329777345732
"peak",16,489,"BS_10",11,1.24770218432556,63.4551661677421
"peak",16,489,"BS_11",12,1.12211356741328,58.0227686963183
"peak",16,489,"BS_2",9,1.18233998297909,56.6551008951269
"peak",16,489,"BS_3",5,1.28396063393625,55.8561386864077
"peak",16,489,"BS_4",11,1.42484949936498,53.8687786498761
"peak",16,489,"BS_5",9,1.15467757947974,56.4281832045921
"peak",16,489,"BS_6",13,1.23850437209654,44.3277662025445
"peak",16,489,"BS_7",6,1.43461745040762,45.8226954758966
"peak",16,489,"BS_8",5,1.30629701564774,73.5411465778687
"peak",16,489,"BS_9",6,1.43063633910939,80.8076541745273
"peak",16,490,"BS_1",13,1.30784347741666,56.1934303702917
"peak",16,490,"BS_10",11,1.32819071971823,63.2740960917783
"peak",16,490,"BS_11",12,1.49350726546129,57.8188117925553
"peak",16,490,"BS_2",9,1.24364457291318,56.9657484241313
"peak",16,490,"BS_3",5,0.859706565398624,55.9852030495443
"peak",16,490,"BS_4",11,1.41705967823987,53.6012969759741
"peak",16,490,"BS_5",9,1.5142497088426,56.8342846500383
"peak",16,490,"BS_6",13,1.18055704909855,44.3224690013967
"peak",16,490,"BS_7",6,1.26503948983368,45.7234259812773
"peak",16,490,"BS_8",5,1.35201730339735,73.2418379997764
"peak",16,490,"BS_9",6,1.43449763715617,80.6923331729966
"peak",16,491,"BS_1",13,1.0928514707089,55.8186372762502
"peak",16,491,"BS_10",11,1.04453974786669,63.1187121621853
"peak",16,491,"BS_11",12,1.018101167193,57.7912330930459
"peak",16,491,"BS_2",9,1.01344505004769,57.0736854483264
"peak",16,491,"BS_3",5,1.14240976043598,55.4919185077781
"peak",16,491,"BS_4",11,1.30662086669353,53.8082170137237
"peak",16,491,"BS_5",9,1.54470994416554,56.403995272191
"peak",16,491,"BS_6",13,1.25786623215208,44.1789935413761
"peak",16,491,"BS_7",6,0.967608164763559,45.4834700300032
"peak",16,491,"BS_8",5,0.891169643751932,73.2836458480833
"peak",16,491,"BS_9",6,1.03753305734779,80.1822752874733
"peak",16,492,"BS_1",13,1.20931712702697,55.6677486072497
"peak",16,492,"BS_10",11,1.26621749050006,62.8025802020861
"peak",16,492,"BS_11",12,1.13527846367835,57.9072174651141
"peak",16,492,"BS_2",9,1.24307285198259,56.9995225852683
"peak",16,492,"BS_3",5,1.26380186718551,55.5283412930193
"peak",16,492,"BS_4",11,1.05442482209351,53.5131408468886
"peak",16,492,"BS_5",9,1.07782789853606,56.521539861007
"peak",16,492,"BS_6",13,1.36912131195491,44.7722298688608
"peak",16,492,"BS_7",6,1.24992890389785,45.6387587665977
"peak",16,492,"BS_8",5,1.50798591869773,72.5578870199419
"peak",16,492,"BS_9",6,1.01747676519122,79.8486769063697
"peak",16,493,"BS_1",13,1.22197411731383,55.4965408125014
"peak",16,493,"BS_10",11,1.09771019206625,62.7486615098242
"peak",16,493,"BS_11",12,1.31472365692173,57.7656787439149
"peak",16,493,"BS_2",9,1.42212446573486,56.9364464305615
"peak",16,493,"BS_3",5,1.23677212805772,55.6424511117465
"peak",16,493,"BS_4",11,1.08191997764221,53.7269166053206
"peak",16,493,"BS_5",9,1.19188330954483,56.0692199176398
"peak",16,493,"BS_6",13,1.29369639261389,44.4473385961137
"peak",16,493,"BS_7",6,1.01326356814324,45.5032249949766
"peak",16,493,"BS_8",5,1.46986546303847,72.0259900745865
"peak",16,493,"BS_9",6,0.957175870020589,80.4891891363752
"peak",16,494,"BS_1",13,1.18768850088092,55.6071022853681
"peak",16,494,"BS_10",11,0.959929629524224,63.0383460803174
"peak",16,494,"BS_11",12,1.05416189918476,57.5489965675817
"peak",16,494,"BS_2",9,1.2245388860682,56.8770914224249
"peak",16,494,"BS_3",5,0.995618428818757,55.3128520135566
"peak",16,494,"BS_4",11,1.1406254093791,53.1979695067887
"peak",16,494,"BS_5",9,1.11087728897187,56.6338784525637
"peak",16,494,"BS_6",13,1.10921150462514,43.8540485271884
"peak",16,494,"BS_7",6,1.3153565526049,45.4782453598632
"peak",16,494,"BS_8",5,0.973141329122387,72.2711741203149
"peak",16,494,"BS_9",6,1.21406155134135,80.3983513029618
"peak",16,495,"BS_1",13,1.1152300013227,55.4086088143439
"peak",16,495,"BS_10",11,1.23872837306688,62.6191933889161
"peak",16,495,"BS_11",12,1.23011731907003,57.818524470788
"peak",16,495,"BS_2",9,1.09825626425107,57.0636360426693
"peak",16,495,"BS_3",5,1.41427259587372,55.3847146074056
"peak",16,495,"BS_4",11,1.07501083229482,53.3258395898546
"peak",16,495,"BS_5",9,1.15940078915777,56.7809960810174
"peak",16,495,"BS_6",13,1.10302129517651,43.4158644719129
"peak",16,495,"BS_7",6,0.984694536525553,45.5555406851472
"peak",16,495,"BS_8",5,1.34841474255025,71.9823274141945
"peak",16,495,"BS_9",6,1.04614851253154,80.5394519649388
"peak",16,496,"BS_1",13,1.09833490386977,55.6387958415469
"peak",16,496,"BS_10",11,1.07234425452449,62.7360494527815
"peak",16,496,"BS_11",12,1.43426325222783,57.6260982195852
"peak",16,496,"BS_2",9,1.23497562858889,56.6544233350214
"peak",16,496,"BS_3",5,1.04069594598893,55.6073665673839
"peak",16,496,"BS_4",11,1.27012432006281,53.1368554874654
"peak",16,496,"BS_5",9,1.34850563543072,56.7721520950952
"peak",16,496,"BS_6",13,1.31946503875923,43.0827066852085
"peak",16,496,"BS_7",6,1.18902102534601,45.4655943089973
"peak",16,496,"BS_8",5,1.06879145109282,71.7090553333432
"peak",16,496,"BS_9",6,1.4679305430947,80.4737807236166
"peak",16,497,"BS_1",13,1.25641550015738,55.6231309488983
"peak",16,497,"BS_10",11,1.33060848610281,62.6289974347663
"peak",16,497,"BS_11",12,1.01709220285626,57.3061763716279
"peak",16,497,"BS_2",9,1.51099271083056,56.2160399415727
"peak",16,497,"BS_3",5,1.5301315581672,55.7656162421053
"peak",16,497,"BS_4",11,0.955207867810029,53.2053135028352
"peak",16,497,"BS_5",9,0.977824450420851,56.7201403250626
"peak",16,497,"BS_6",13,1.25411381423846,43.2271108890936
"peak",16,497,"BS_7",6,1.14634037804782,45.7587680220035
"peak",16,497,"BS_8",5,1.01941683328618,71.6546338993306
"peak",16,497,"BS_9",6,1.35116739882184,80.862766607258
"peak",16,498,"BS_1",13,1.18293046546453,55.6069582654155
"peak",16,498,"BS_10",11,1.32768877933053,62.6186203146862
"peak",16,498,"BS_11",12,1.21143549315972,57.1852288390222
"peak",16,498,"BS_2",9,1.36489907628942,56.7347064664062
"peak",16,498,"BS_3",5,1.24224370019459,56.3257105210502
"peak",16,498,"BS_4",11,1.14644626938055,53.3102750626635
"peak",16,498,"BS_5",9,1.21837115337119,56.7522631084468
"peak",16,498,"BS_6",13,1.21863037440464,43.4143585279129
"peak",16,498,"BS_7",6,0.851430454393049,45.9232568907826
"peak",16,498,"BS_8",5,1.08486017194808,71.197352259217
"peak",16,498,"BS_9",6,1.40674479185116,80.9785315984022
"peak",16,499,"BS_1",13,1.41704782846419,55.5335286967988
"peak",16,499,"BS_10",11,1.47580063034257,62.4888466397945
"peak",16,499,"BS_11",12,0.922695064932518,57.2467583337646
"peak",16,499,"BS_2",9,1.25204104881831,56.366681012918
"peak",16,499,"BS_3",5,0.944815293367456,56.0680148274047
"peak",16,499,"BS_4",11,1.28194911982132,53.3455189406166
"peak",16,499,"BS_5",9,1.35109417604291,57.0240468570962
"peak",16,499,"BS_6",13,1.25006083503937,43.4808438322872
"peak",16,499,"BS_7",6,1.22973062968192,45.3193998175384
"peak",16,499,"BS_8",5,1.00406424543353,71.8023142609869
"peak",16,499,"BS_9",6,1.26071736969029,80.5180252641678
"peak",16,500,"BS_1",13,1.14061553116179,55.5975074395293
"peak",16,500,"BS_10",11,1.16626366990181,62.0988830505746
"peak",16,500,"BS_11",12,1.29199778571726,57.1114374046886
"peak",16,500,"BS_2",9,1.0444833812383,56.615623157465
"peak",16,500,"BS_3",5,1.42826224717146,56.4543822456503
"peak",16,500,"BS_4",11,1.14930761675763,53.4430661044832
"peak",16,500,"BS_5",9,1.17706880742906,57.4896164759884
"peak",16,500,"BS_6",13,1.15625802403011,43.617080682456
"peak",16,500,"BS_7",6,1.25844878333506,44.9980821994873
"peak",16,500,"BS_8",5,0.9961381122958,71.9155722666031
"peak",16,500,"BS_9",6,1.21190878414747,81.1089387239231
"peak",16,501,"BS_1",13,1.07751518683639,55.1666498111764
"peak",16,501,"BS_10",11,0.983142277386217,62.513976884528
"peak",16,501,"BS_11",12,1.17206148142311,56.7497979940887
"peak",16,501,"BS_2",9,1.23738522708798,56.5667291493555
"peak",16,501,"BS_3",5,1.53889239343125,57.0832028986561
"peak",16,501,"BS_4",11,1.0783769368539,53.7040998166831
"peak",16,501,"BS_5",9,1.31927351218458,57.4513279739032
"peak",16,501,"BS_6",13,1.12077855747102,43.9675401091972
"peak",16,501,"BS_7",6,1.39193105974616,44.7906347828818
"peak",16,501,"BS_8",5,1.52627097588162,72.0969815687443
"peak",16,501,"BS_9",6,1.14706230216252,80.3115960529166
"peak",16,502,"BS_1",13,1.27705430404142,54.9103529055335
"peak",16,502,"BS_10",11,1.27762471341542,62.9703725165942
